timestamp,scene_id,shot_id,step,status,latency_ms,metadata
2026-02-16T21:28:27.778189,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,532.20,"{""seed"": 2011861932}"
2026-02-16T21:28:28.785088,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1006.61,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:28:29.308184,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,522.49,"{""seed"": 2142169240}"
2026-02-16T21:28:30.314511,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1006.12,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:28:30.845837,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,530.93,"{""seed"": 1417424982}"
2026-02-16T21:28:31.852553,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1006.44,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:28:32.385521,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,532.39,"{""seed"": 1313308739}"
2026-02-16T21:28:33.391299,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1005.47,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:28:33.925383,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,533.91,"{""seed"": 1828254429}"
2026-02-16T21:28:34.932047,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1006.39,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:28:34.993722,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:35.010314,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:35.024634,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:35.039967,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:35.055896,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:35.590358,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,533.33,"{""seed"": 2011861932}"
2026-02-16T21:28:36.597440,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1006.80,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:28:37.128657,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,530.60,"{""seed"": 2142169240}"
2026-02-16T21:28:38.135480,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1006.48,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:28:38.665107,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,529.05,"{""seed"": 1417424982}"
2026-02-16T21:28:39.671370,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1006.01,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:28:40.198244,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,526.36,"{""seed"": 1313308739}"
2026-02-16T21:28:41.204659,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1006.20,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:28:41.736032,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,530.85,"{""seed"": 1828254429}"
2026-02-16T21:28:42.742716,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1006.33,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:28:42.811349,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:42.826796,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:42.840773,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:42.856125,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:42.871490,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:43.404423,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,531.86,"{""seed"": 2011861932}"
2026-02-16T21:28:44.411226,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1006.46,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:28:44.940321,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,528.50,"{""seed"": 2142169240}"
2026-02-16T21:28:45.945993,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1005.42,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:28:46.480094,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,533.78,"{""seed"": 1417424982}"
2026-02-16T21:28:47.487006,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1006.53,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:28:48.013339,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,525.77,"{""seed"": 1313308739}"
2026-02-16T21:28:49.019613,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1006.04,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:28:49.555350,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,535.34,"{""seed"": 1828254429}"
2026-02-16T21:28:50.561571,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1005.87,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:28:50.684447,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:50.699285,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:50.713709,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:50.728964,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:50.743343,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:51.276204,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,531.89,"{""seed"": 2011861932}"
2026-02-16T21:28:52.283112,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1006.48,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:28:52.815848,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,532.14,"{""seed"": 2142169240}"
2026-02-16T21:28:53.822558,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1006.44,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:28:54.345399,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,522.28,"{""seed"": 1417424982}"
2026-02-16T21:28:55.351728,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1006.10,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:28:55.877511,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,525.36,"{""seed"": 1313308739}"
2026-02-16T21:28:56.883992,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1006.29,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:28:57.413335,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,528.79,"{""seed"": 1828254429}"
2026-02-16T21:28:58.420137,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1006.44,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:28:58.534171,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:58.550308,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:58.564345,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:58.580501,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:58.595329,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:28:59.129435,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,532.68,"{""seed"": 2011861932}"
2026-02-16T21:29:00.135363,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1005.67,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:29:00.675988,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,540.24,"{""seed"": 2142169240}"
2026-02-16T21:29:01.682707,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1006.52,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:02.211438,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,528.22,"{""seed"": 1417424982}"
2026-02-16T21:29:03.218347,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1006.62,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:03.747951,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,529.09,"{""seed"": 1313308739}"
2026-02-16T21:29:04.754407,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1006.14,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:05.288477,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,533.74,"{""seed"": 1828254429}"
2026-02-16T21:29:06.294990,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1006.23,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:06.380987,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:06.396267,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:06.410732,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:06.425374,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:06.440061,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:06.975876,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,534.79,"{""seed"": 2011861932}"
2026-02-16T21:29:07.983092,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1006.84,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:29:08.508699,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,525.02,"{""seed"": 2142169240}"
2026-02-16T21:29:09.515314,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1006.31,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:10.040218,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,524.42,"{""seed"": 1417424982}"
2026-02-16T21:29:11.045908,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1005.46,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:11.562404,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,516.20,"{""seed"": 1313308739}"
2026-02-16T21:29:12.568925,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1006.21,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:13.097287,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,527.76,"{""seed"": 1828254429}"
2026-02-16T21:29:14.103475,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1005.92,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:14.179770,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:14.195407,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:14.209006,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:14.224110,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:14.240632,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:14.775296,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,533.42,"{""seed"": 2011861932}"
2026-02-16T21:29:15.782399,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1006.78,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:29:16.311078,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,528.02,"{""seed"": 2142169240}"
2026-02-16T21:29:17.317870,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1006.47,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:17.848051,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,529.54,"{""seed"": 1417424982}"
2026-02-16T21:29:18.854954,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1006.57,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:19.381833,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,526.34,"{""seed"": 1313308739}"
2026-02-16T21:29:20.388577,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1006.46,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:20.919386,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,530.24,"{""seed"": 1828254429}"
2026-02-16T21:29:21.926112,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1006.48,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:21.991932,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:22.008219,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:22.022912,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:22.038541,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:22.054309,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:22.589034,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,533.61,"{""seed"": 2011861932}"
2026-02-16T21:29:23.595500,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1006.24,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:29:24.125464,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,529.53,"{""seed"": 2142169240}"
2026-02-16T21:29:25.132564,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1006.77,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:25.664692,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,531.54,"{""seed"": 1417424982}"
2026-02-16T21:29:26.671283,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1006.25,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:27.203992,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,532.29,"{""seed"": 1313308739}"
2026-02-16T21:29:28.210771,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1006.48,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:28.741024,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,529.68,"{""seed"": 1828254429}"
2026-02-16T21:29:29.746131,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1004.86,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:29.821386,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:29.837130,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:29.852043,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:29.867347,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:29.882641,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:30.413498,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,529.78,"{""seed"": 2011861932}"
2026-02-16T21:29:31.420317,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1006.51,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:29:31.953794,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,532.89,"{""seed"": 2142169240}"
2026-02-16T21:29:32.960836,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1006.67,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:33.494893,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,533.51,"{""seed"": 1417424982}"
2026-02-16T21:29:34.501700,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1006.47,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:35.032532,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,530.28,"{""seed"": 1313308739}"
2026-02-16T21:29:36.039050,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1006.25,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:36.572942,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,533.23,"{""seed"": 1828254429}"
2026-02-16T21:29:37.579643,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1006.35,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:37.651295,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:37.666767,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:37.681717,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:37.696298,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:37.712414,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:38.245142,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,531.54,"{""seed"": 2011861932}"
2026-02-16T21:29:39.250280,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1004.89,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:29:39.780553,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,530.15,"{""seed"": 2142169240}"
2026-02-16T21:29:40.786795,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1005.97,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:41.316334,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,529.05,"{""seed"": 1417424982}"
2026-02-16T21:29:42.322959,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1006.31,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:42.850446,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,526.90,"{""seed"": 1313308739}"
2026-02-16T21:29:43.857212,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1006.40,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:44.383386,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,525.55,"{""seed"": 1828254429}"
2026-02-16T21:29:45.385467,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1001.85,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:29:45.447509,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:45.474632,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:45.484918,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:45.494394,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:45.504969,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:29:46.034763,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,528.72,"{""seed"": 2011861932}"
2026-02-16T21:29:47.041559,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1006.51,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:29:47.573182,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,531.01,"{""seed"": 2142169240}"
